loan_amnt,term,int_rate,annual_inc,installment,verification_status,grade,revol_util,loan_status
3600,0,15.96,40000.0,126.5,2,4,52.2,0
6000,1,19.03,31000.0,155.75,1,2,93.0,0
15000,0,15.27,60000.0,521.97,1,4,75.2,1
12000,1,18.25,43000.0,306.36,1,3,45.4,0
12375,0,7.51,42000.0,385.0,0,6,52.1,0
4000,0,12.69,30000.0,134.18,0,5,5.5,1
13000,0,10.65,50000.0,423.46,0,5,40.6,0
5000,0,6.62,39396.0,153.52,2,6,18.5,0
5000,0,15.96,98000.0,175.69,2,4,53.3,0
26000,0,11.71,62500.0,859.98,1,5,94.8,0
15000,1,18.64,95000.0,386.15,1,2,85.5,0
4000,1,19.91,45000.0,105.78,2,2,22.4,1
8000,0,7.9,32400.0,250.33,0,6,34.1,0
1700,0,7.9,37800.0,53.2,0,6,91.2,1
16000,0,9.91,50000.0,515.6,0,5,66.2,0
20000,1,9.91,114996.0,424.06,1,5,15.4,0
12000,0,14.65,54400.0,413.94,1,4,60.2,1
7000,0,11.71,72800.0,231.54,1,5,84.1,0
8000,1,20.3,42500.0,213.29,2,2,95.0,1
13000,0,16.29,28000.0,458.91,2,3,93.3,1
20000,1,21.28,120000.0,544.23,1,1,75.5,0
18000,0,13.49,96000.0,610.75,1,4,46.6,0
10000,0,16.29,83200.0,353.01,2,3,92.0,0
22250,1,15.27,45000.0,532.49,1,4,77.7,0
24000,1,17.58,68809.0,603.98,1,3,25.3,1
11200,0,12.42,75000.0,374.26,0,5,74.4,1
7000,0,10.65,52000.0,228.02,0,5,94.8,0
8000,0,6.03,57600.0,243.49,2,6,12.4,0
22500,1,16.77,48500.0,556.41,1,3,84.5,0
12000,0,17.27,95000.0,429.45,0,3,88.5,0
22000,0,14.65,58000.0,758.88,1,4,92.3,0
6200,0,10.65,24000.0,201.96,0,5,55.2,0
15900,0,9.91,58000.0,512.38,0,5,64.5,0
5000,0,8.9,70000.0,158.77,2,6,53.0,0
16000,0,6.62,104000.0,491.26,0,6,3.2,0
5000,0,11.71,35000.0,165.38,0,5,61.8,0
3150,0,15.27,53000.0,109.62,2,4,28.2,0
12000,0,14.27,28000.0,411.71,2,4,68.5,1
28000,0,7.9,118000.0,876.13,1,6,24.8,1
5000,0,12.42,40000.0,167.08,0,5,82.3,0
3000,0,9.91,42000.0,96.68,0,5,33.3,0
3000,0,7.9,65000.0,93.88,0,6,85.3,1
8400,0,6.62,25000.0,257.92,2,6,36.1,0
7000,0,10.65,36000.0,228.02,1,5,72.8,0
2000,0,9.91,231252.0,64.45,2,5,93.5,0
8575,0,17.58,32000.0,308.21,1,3,89.9,1
28000,1,12.42,84996.0,418.27,1,5,44.2,1
10000,0,7.9,66000.0,312.91,0,6,89.4,0
25000,0,19.42,92000.0,921.72,1,2,84.5,0
8000,0,11.71,70000.0,264.61,0,5,92.1,0
16000,1,18.25,49000.0,408.48,1,3,94.5,1
25000,0,11.71,76896.0,826.9,1,5,76.0,0
2000,0,9.91,24000.0,64.45,0,5,64.2,0
16800,0,14.65,60000.0,579.51,1,4,96.9,0
8000,0,8.9,120000.0,254.03,0,6,60.6,0
12000,1,12.69,57000.0,271.14,0,5,66.3,0
11000,0,7.9,80000.0,344.2,0,6,77.7,1
5000,0,16.29,85000.0,176.51,2,3,90.0,1
18000,0,16.29,140000.0,635.41,1,3,90.2,0
10000,0,12.69,36000.0,335.45,1,5,65.3,1
5000,0,9.91,70000.0,161.13,2,5,64.3,0
10000,0,16.29,51360.0,353.01,2,3,79.1,0
25000,0,9.91,163000.0,805.63,1,5,4.6,0
2400,0,12.69,59393.0,80.51,2,5,44.1,0
3000,0,16.29,65000.0,105.91,0,3,60.2,1
7700,0,16.77,29772.96,273.65,2,3,82.9,1
2400,0,13.49,12996.0,81.44,2,4,96.7,0
5000,0,10.65,44475.0,162.87,0,5,70.4,0
14000,0,17.58,88000.0,503.19,1,3,40.7,0
24500,1,20.89,85000.0,661.3,1,1,94.4,1
2400,0,10.65,36000.0,78.18,0,5,82.6,0
1800,0,12.42,117000.0,60.15,0,5,60.8,0
22200,0,19.42,160000.0,818.49,2,2,89.1,1
21400,1,19.42,80000.0,560.09,1,2,66.2,0
13000,0,7.9,28000.0,406.78,0,6,66.1,1
8000,0,12.69,48000.0,268.36,0,5,38.5,0
3600,0,12.69,60000.0,120.77,0,5,13.0,1
12375,1,23.13,40000.0,349.79,0,0,22.5,1
9400,0,9.91,45500.0,302.92,1,5,51.8,0
9600,0,14.27,156000.0,329.37,1,4,18.9,0
17000,0,10.65,40000.0,553.75,1,5,80.1,0
30000,1,19.03,80000.0,500.33,1,2,85.1,0
10800,0,14.27,110000.0,370.54,2,4,69.1,0
6000,0,7.9,59400.0,187.75,0,6,76.2,0
35000,0,8.9,106000.0,1111.37,1,6,60.2,0
10000,0,10.65,36000.0,325.74,0,5,78.9,0
15000,1,19.91,51000.0,396.66,1,2,92.7,0
5000,0,12.69,25000.0,167.73,0,5,97.3,0
7100,0,14.65,33000.0,244.91,0,4,41.5,1
12000,0,16.77,93000.0,426.47,0,3,92.5,0
22400,1,22.74,85000.0,628.13,0,0,58.7,1
5825,0,10.65,50000.0,189.74,0,5,89.0,0
22250,0,12.69,41000.0,746.38,1,5,61.9,1
6000,0,12.42,30000.0,200.5,2,5,72.5,0
7650,0,11.71,57000.0,253.04,1,5,63.4,1
20675,1,15.27,50132.0,494.8,1,4,74.1,1
13200,0,7.9,62500.0,413.04,2,6,55.8,0
12000,0,7.51,60000.0,373.33,1,6,63.1,0
20000,1,19.03,130000.0,324.47,1,2,90.6,0
15000,0,6.03,60000.0,456.54,0,6,5.5,0
27050,1,18.64,65000.0,696.35,1,2,80.2,0
22500,1,17.27,67735.0,562.46,2,3,75.6,0
20500,1,12.69,47800.0,463.2,1,5,52.2,1
12800,0,12.42,99600.0,427.72,0,5,89.8,0
27575,0,10.65,54000.0,898.21,1,5,67.7,0
7000,0,12.69,49000.0,234.82,0,5,97.4,0
29000,1,12.42,65000.0,651.27,1,5,57.7,1
10000,0,14.27,44160.0,343.09,2,4,95.8,0
14125,0,7.9,32000.0,441.98,2,6,60.8,0
12000,0,6.62,94500.0,368.45,2,6,35.3,0
9575,0,6.62,19498.0,293.99,1,6,53.9,0
12000,1,20.3,30000.0,237.29,0,2,98.6,0
12000,0,15.96,88000.0,421.65,0,4,77.8,1
10000,0,12.69,45000.0,335.45,1,5,74.4,0
10000,0,15.96,37500.0,351.38,0,4,59.5,0
24000,0,9.91,120000.0,773.4,1,5,47.7,0
14575,0,10.65,35000.0,474.76,0,5,58.5,0
9000,0,7.51,50000.0,280.0,2,6,34.1,0
10000,0,13.49,30000.0,339.31,0,4,32.0,1
7125,0,17.58,25279.67,256.09,0,3,93.1,0
15000,1,10.65,29000.0,323.53,0,5,81.0,0
13000,0,13.49,65000.0,441.1,0,4,81.1,0
18000,1,20.3,68000.0,479.9,1,2,52.4,0
30000,1,14.27,90000.0,702.26,1,4,49.0,0
21600,0,17.27,58600.0,773.01,2,3,95.3,1
7000,0,12.42,85000.0,233.91,2,5,72.3,0
7000,0,8.9,45000.0,222.28,1,6,71.1,0
3600,0,17.27,44004.0,128.84,2,3,75.7,0
3500,0,12.69,84996.0,117.41,0,5,45.7,0
5000,0,8.9,33000.0,158.77,0,6,29.7,0
10000,0,11.71,60000.0,330.76,2,5,87.2,0
4500,0,13.49,19200.0,152.69,2,4,67.8,0
12000,0,11.71,62000.0,396.92,0,5,90.9,0
12000,1,19.03,38500.0,311.49,0,2,85.0,0
10700,0,12.42,68000.0,357.55,2,5,66.6,0
6000,0,10.65,30000.0,195.44,0,5,78.6,0
20000,0,7.9,50000.0,625.81,2,6,39.8,0
10800,1,16.77,23000.0,267.08,1,3,64.2,0
25000,1,19.03,50400.0,416.62,1,2,61.5,0
20000,1,14.27,110000.0,468.17,1,4,79.8,0
3600,0,13.49,40000.0,122.15,0,4,83.1,0
6000,0,8.9,83954.0,190.52,2,6,78.1,0
10375,0,14.27,35000.0,355.96,0,4,65.9,0
25000,0,8.9,60000.0,793.84,1,6,68.7,0
10000,0,16.29,40000.0,353.01,1,3,78.7,0
5600,0,6.03,41100.0,170.44,0,6,2.7,0
6000,0,12.42,92000.0,200.5,0,5,82.5,0
8000,0,7.9,75000.0,250.33,0,6,55.4,0
10000,0,11.71,45000.0,330.76,0,5,48.1,0
11000,0,7.51,48000.0,342.22,2,6,62.3,0
5000,0,9.91,110000.0,161.13,0,5,70.3,0
6500,0,10.65,30600.0,211.73,2,5,62.9,0
20000,1,20.3,69000.0,533.23,1,2,89.6,0
12000,0,12.69,45000.0,402.54,2,5,70.0,0
8250,1,19.91,27500.0,218.17,0,2,79.7,1
21000,0,7.9,150500.0,657.1,1,6,67.8,0
8400,0,16.77,32000.0,298.53,1,3,74.9,0
7000,0,12.69,37500.0,234.82,2,5,73.9,0
12000,0,12.42,60000.0,400.99,2,5,78.7,1
7200,0,11.71,33000.0,238.15,0,5,70.3,1
12000,0,10.65,70000.0,390.88,0,5,60.1,0
12800,1,14.27,75000.0,299.63,1,4,67.0,0
3050,0,9.91,16800.0,98.29,1,5,86.3,0
9000,0,14.65,38000.0,310.45,2,4,92.2,0
10000,0,11.71,35000.0,330.76,0,5,78.2,1
10000,0,9.91,95000.0,322.25,2,5,31.2,0
10000,0,14.27,77400.0,343.09,1,4,87.6,1
8500,0,16.29,61000.0,300.06,2,3,83.9,0
7200,1,13.49,67000.0,165.64,2,4,79.9,0
21000,1,14.27,90000.0,491.58,1,4,82.2,0
27000,0,9.91,140000.0,870.08,2,5,27.2,0
28625,1,20.3,55000.0,763.18,1,2,95.9,0
4000,0,14.27,32400.0,137.24,1,4,65.9,0
7300,0,11.71,50000.0,241.46,2,5,37.3,0
18000,0,8.9,70000.0,571.56,2,6,34.3,0
5000,0,11.71,35000.0,165.38,2,5,35.5,0
10000,0,14.27,115000.0,343.09,2,4,71.2,0
3000,0,7.9,45000.0,93.88,0,6,63.2,0
28000,0,15.96,235000.0,983.85,2,4,82.7,0
10000,0,14.65,36000.0,344.95,0,4,57.2,0
12000,0,7.9,26000.0,375.49,0,6,61.0,0
10000,0,17.27,80000.0,357.88,2,3,91.0,0
11000,0,8.9,50000.0,349.29,0,6,74.8,0
10000,0,15.27,55000.0,347.98,2,4,18.1,0
5000,0,6.62,55000.0,153.52,1,6,47.1,0
5000,0,6.03,64424.0,152.18,0,6,0.7,0
5000,0,8.9,56000.0,158.77,0,6,79.0,0
6000,0,14.27,30000.0,205.86,0,4,96.9,1
5000,0,14.27,111740.0,171.55,2,4,93.1,0
20050,0,17.58,67500.0,720.64,1,3,81.1,0
7000,0,16.77,41000.0,248.77,2,3,97.8,1
25000,0,10.65,120000.0,814.34,1,5,54.3,0
3000,0,12.69,30000.0,100.64,0,5,94.8,1
8400,0,17.27,41500.0,300.62,2,3,77.4,0
24925,1,23.91,60000.0,715.75,1,0,98.9,0
5000,0,9.91,75000.0,161.13,2,5,77.2,0
12000,1,14.27,80000.0,280.91,2,4,78.7,0
12000,0,12.42,42000.0,400.99,0,5,67.5,0
13200,0,11.71,41600.0,436.61,0,5,77.6,1
6000,0,6.03,48000.0,182.62,2,6,15.3,0
10000,0,6.62,50000.0,307.04,1,6,38.6,0
17500,1,12.42,70000.0,393.01,0,5,67.3,0
6500,0,10.65,53000.0,211.73,1,5,80.3,0
10000,0,7.51,65000.0,311.11,0,6,12.8,0
12000,0,9.91,85000.0,386.7,0,5,45.3,0
10000,0,14.27,55000.0,343.09,0,4,54.3,0
12375,0,14.27,36000.0,424.58,0,4,91.3,0
10000,0,10.65,26000.0,325.74,0,5,61.0,0
4400,0,19.03,80000.0,161.36,1,2,99.1,0
20000,1,18.25,70000.0,510.6,1,3,71.2,1
25000,0,13.49,80000.0,848.27,1,4,71.7,0
14125,0,12.42,45696.0,472.0,1,5,91.5,1
35000,1,20.3,100000.0,581.88,1,2,68.7,0
13600,1,12.69,62000.0,307.29,0,5,53.5,0
20000,1,12.69,50000.0,451.9,1,5,76.1,0
18000,0,13.49,66000.0,610.75,2,4,42.9,1
13000,1,16.77,80000.0,321.48,1,3,84.5,0
35000,0,16.77,100000.0,1243.85,1,3,74.6,0
35000,0,14.27,123000.0,1200.82,1,4,83.1,0
7200,0,13.49,60000.0,244.3,2,4,50.6,0
25000,1,15.96,150000.0,386.93,1,4,40.6,0
4000,0,12.69,80000.0,134.18,0,5,97.3,0
7000,0,7.51,31000.0,217.78,0,6,44.1,0
15000,0,13.49,90000.0,508.96,2,4,71.8,0
12800,1,11.71,61600.0,282.86,0,5,60.1,0
35000,1,20.89,71316.0,576.27,1,1,75.5,1
7200,0,7.9,34000.0,225.29,2,6,48.8,0
13000,0,17.27,36000.0,465.24,1,3,80.9,0
28000,0,7.9,65000.0,876.13,1,6,36.2,0
12000,0,9.91,35000.0,386.7,0,5,57.6,0
16000,1,17.58,50000.0,402.65,0,3,70.5,1
14000,0,8.9,62004.0,444.55,0,6,69.9,0
11500,0,11.71,74000.0,380.38,1,5,84.1,0
10500,0,14.65,42000.0,362.19,0,4,52.2,0
14400,0,12.42,48000.0,481.18,0,5,42.6,0
16000,0,9.91,65000.0,515.6,1,5,94.3,0
5375,0,9.91,15360.0,173.21,0,5,27.3,0
12000,0,13.49,61000.0,407.17,1,4,90.3,0
12000,0,7.51,83000.0,373.33,2,6,82.7,1
17000,0,6.03,120000.0,517.41,1,6,4.1,0
30000,1,19.03,106000.0,778.72,1,2,74.2,0
13000,0,20.3,42000.0,485.12,0,2,99.5,1
7125,0,7.51,30000.0,221.67,0,6,68.0,1
8000,0,14.65,72100.0,275.96,0,4,92.7,0
12500,0,11.71,58000.0,413.45,2,5,79.3,0
10000,0,14.27,40000.0,343.09,2,4,87.5,0
14000,0,10.65,48880.0,456.03,0,5,73.7,0
7500,0,6.03,48000.0,228.27,2,6,30.8,0
19200,0,9.91,40000.0,618.72,1,5,67.6,0
9000,0,11.71,110000.0,297.69,0,5,65.2,0
16000,1,17.27,60000.0,399.97,1,3,80.8,0
20000,0,8.9,65000.0,635.07,1,6,44.5,0
9000,0,13.49,50000.0,305.38,2,4,42.4,0
9600,0,7.51,55000.0,298.67,1,6,74.8,1
12000,1,12.69,63000.0,271.14,0,5,64.1,1
1000,0,13.49,35100.0,33.94,0,4,73.1,0
15000,0,15.27,38000.0,521.97,1,4,91.8,1
12000,0,16.77,38000.0,426.47,2,3,82.5,0
14000,0,8.9,108000.0,444.55,0,6,44.8,0
15600,1,15.96,43000.0,379.04,0,4,64.3,0
10000,0,10.65,45000.0,325.74,0,5,88.0,0
7200,0,12.69,23000.0,241.53,2,5,59.7,0
22250,1,15.27,47532.0,532.49,1,4,58.1,1
13250,1,17.27,26000.0,331.23,0,3,59.7,0
26400,1,14.27,150000.0,391.51,1,4,56.3,0
11000,0,9.91,32000.0,354.48,1,5,39.0,0
9600,0,8.9,55000.0,304.84,0,6,66.6,0
10000,0,16.77,35000.0,355.39,1,3,53.7,0
11000,0,9.91,74000.0,354.48,0,5,81.6,0
13000,1,16.77,50000.0,321.48,0,3,86.5,0
5000,0,7.51,30000.0,155.56,0,6,28.7,0
6000,0,11.71,37000.0,198.46,0,5,88.6,1
3000,0,13.49,105000.0,101.8,2,4,79.6,0
8200,1,16.77,42000.0,202.78,2,3,90.0,1
17000,0,12.42,80000.0,568.06,0,5,81.2,0
5000,0,10.65,35000.0,162.87,1,5,30.5,0
6400,0,8.9,23000.0,203.23,2,6,89.8,0
13000,0,16.29,50000.0,458.91,0,3,98.0,0
18000,1,11.71,36000.0,397.77,2,5,68.9,0
16000,1,15.27,60000.0,382.92,0,4,57.7,0
13200,1,17.27,40000.0,329.98,1,3,61.0,0
10000,0,16.77,38200.0,355.39,2,3,75.5,0
15000,1,15.96,37000.0,364.46,2,4,83.7,1
5000,0,14.27,56000.0,171.55,0,4,90.2,0
7200,0,7.9,38000.0,225.29,2,6,70.7,0
15000,0,7.9,43000.0,469.36,2,6,60.3,0
15700,1,19.42,60000.0,258.46,2,2,89.9,1
5000,1,21.28,46000.0,136.06,1,1,91.0,0
9600,0,11.71,105000.0,317.53,1,5,93.9,0
16000,1,19.91,107000.0,423.11,2,2,68.4,0
35000,1,19.03,235000.0,593.77,1,2,83.8,1
12000,1,17.58,78000.0,206.99,0,3,45.2,1
6000,0,10.65,24000.0,195.44,2,5,49.6,0
6000,0,14.65,57600.0,206.97,0,4,52.9,0
7150,0,12.69,50000.0,239.85,2,5,70.8,0
13000,1,19.42,55000.0,340.24,0,2,47.8,1
32000,0,6.62,120000.0,982.52,1,6,5.2,0
8000,0,15.27,108000.0,278.39,0,4,81.8,1
7000,0,8.9,97600.0,222.28,2,6,91.8,0
12000,0,6.62,70800.0,368.45,2,6,61.9,0
10400,0,14.65,45000.0,358.74,2,4,61.9,0
12000,0,12.69,60000.0,402.54,1,5,89.5,0
16000,0,16.29,74000.0,564.81,2,3,85.7,0
4500,0,10.65,91500.0,146.58,2,5,48.5,0
5000,0,12.42,42500.0,167.08,2,5,83.2,0
3600,0,16.29,45000.0,127.09,2,3,99.3,0
21000,0,13.49,103000.0,712.54,1,4,86.2,0
7000,0,14.27,42000.0,240.17,0,4,9.3,0
27575,1,12.69,63000.0,392.02,1,5,50.2,0
15000,0,7.9,35000.0,469.36,1,6,61.3,0
2250,0,13.49,16000.0,76.35,2,4,61.2,0
17050,0,12.42,53000.0,569.74,1,5,59.4,0
16500,0,16.77,110000.0,586.39,1,3,70.2,0
3250,0,12.42,16000.0,108.6,2,5,70.8,0
7000,0,7.9,38400.0,219.04,0,6,26.5,0
24000,0,11.71,80000.0,793.83,1,5,66.4,0
13200,0,16.77,80952.0,469.11,2,3,84.1,0
22750,0,8.9,65000.0,722.39,1,6,52.8,0
12000,0,8.9,70000.0,381.04,0,6,50.0,0
30000,0,10.65,175000.0,977.2,2,5,56.9,0
1200,0,12.69,34000.0,40.26,0,5,94.2,1
4800,0,8.9,35000.0,152.42,2,6,49.7,0
18000,1,20.89,60000.0,485.85,1,1,94.7,0
7200,0,8.9,35000.0,228.63,2,6,68.1,0
15000,0,9.91,35000.0,483.38,0,5,52.9,0
10500,0,15.27,60000.0,365.38,2,4,80.7,0
15000,1,17.27,75000.0,374.97,0,3,74.9,0
5000,0,7.9,66000.0,156.46,2,6,47.9,1
12800,1,13.49,77000.0,294.47,1,4,70.1,0
4000,0,8.9,62000.0,127.02,0,6,52.3,0
14000,1,12.42,73000.0,209.98,0,5,52.0,0
27000,0,11.71,130000.0,893.06,2,5,70.1,0
15000,0,12.42,61000.0,501.23,1,5,86.4,0
35000,1,20.89,90000.0,944.71,2,1,82.2,1
2400,0,14.27,25000.0,82.35,0,4,35.2,0
5900,0,12.42,14400.0,197.16,2,5,46.4,0
5000,0,11.71,70000.0,165.38,2,5,36.1,0
13250,0,17.58,35000.0,476.24,1,3,76.5,1
12600,1,14.27,43200.0,294.95,2,4,52.5,0
20000,0,11.71,125000.0,661.52,1,5,56.8,0
18000,0,7.9,80000.0,563.23,2,6,78.4,0
19200,0,16.77,87500.0,682.34,1,3,73.7,0
7000,0,11.71,22000.0,231.54,0,5,25.7,0
25000,1,15.96,80000.0,607.43,1,4,87.8,0
10000,0,6.03,70000.0,304.36,1,6,12.8,0
2250,0,15.27,17352.0,78.3,1,4,90.3,0
23000,0,9.91,63208.0,741.18,1,5,38.5,0
6750,0,17.27,48000.0,241.57,2,3,4.8,0
10000,0,10.65,45500.0,325.74,2,5,86.4,0
16000,1,11.71,48000.0,353.58,2,5,71.2,0
5600,0,8.9,19200.0,177.82,0,6,12.8,0
4800,0,6.03,35000.0,146.1,2,6,15.1,0
25000,1,14.65,63000.0,370.63,1,4,62.6,0
10000,0,11.71,29406.0,330.76,2,5,82.5,1
2200,0,9.91,26004.0,70.9,1,5,61.6,1
24000,0,12.69,120000.0,805.08,2,5,83.3,1
16000,0,7.9,110000.0,500.65,0,6,16.2,0
10000,0,9.91,34000.0,322.25,2,5,70.7,0
10625,0,14.27,26500.0,364.54,0,4,80.4,1
9600,0,14.65,40000.0,331.15,2,4,75.3,0
7200,0,20.89,88800.0,270.86,1,1,57.5,1
12000,0,8.9,100000.0,381.04,0,6,57.2,0
5000,0,12.42,45000.0,167.08,0,5,81.0,0
12000,0,16.29,36000.0,423.61,1,3,87.7,0
18000,0,17.27,80000.0,644.18,1,3,63.7,0
10000,0,9.91,50000.0,322.25,2,5,37.5,0
10000,0,9.91,75000.0,322.25,0,5,61.9,0
26000,0,7.51,105000.0,808.89,1,6,78.6,0
17475,0,9.91,45408.0,563.14,2,5,49.2,0
10400,1,22.35,72000.0,289.32,2,1,99.3,1
10000,0,10.65,67500.0,325.74,2,5,77.9,0
17250,0,19.42,60000.0,635.99,1,2,72.0,0
10000,0,6.62,65000.0,307.04,2,6,33.5,0
12000,1,13.49,55000.0,276.06,0,4,50.1,1
6000,1,7.9,34848.0,121.38,1,6,14.7,0
19075,1,18.25,48000.0,486.98,2,3,70.8,0
20000,0,11.71,55000.0,661.52,1,5,54.9,0
24000,0,7.9,65000.0,750.97,1,6,41.4,0
17200,1,17.27,55000.0,429.97,1,3,89.0,1
15000,0,8.9,75000.0,476.3,1,6,46.9,0
10625,0,11.71,30000.0,351.44,2,5,70.4,1
8400,0,14.65,30000.0,289.76,2,4,73.3,0
16000,0,15.96,60000.0,562.2,2,4,86.4,0
18000,1,16.77,59000.0,272.02,2,3,83.9,0
15000,0,14.27,35000.0,514.64,1,4,92.0,0
20675,1,13.49,81800.0,290.44,1,4,61.2,0
13225,0,12.69,65000.0,443.64,1,5,86.5,0
11775,0,13.49,44400.0,399.54,0,4,82.1,0
16400,1,17.27,61500.0,409.97,1,3,72.3,1
10075,0,12.42,46000.0,336.66,1,5,55.9,0
10000,0,14.27,62000.0,343.09,1,4,62.7,0
14000,0,12.42,88000.0,467.82,0,5,70.9,0
13000,0,9.91,50000.0,418.93,0,5,30.7,1
15000,0,11.71,75000.0,496.14,1,5,79.8,0
9350,0,7.51,100000.0,290.89,1,6,69.4,0
30000,1,20.3,110000.0,487.24,1,2,56.3,1
18225,0,12.42,40000.0,609.0,0,5,87.9,0
18000,1,15.27,50000.0,430.78,2,4,73.5,0
3600,0,6.62,88824.0,110.54,0,6,69.5,0
29000,1,10.65,180000.0,625.49,1,5,68.5,0
5000,0,16.29,40000.0,176.51,0,3,92.2,0
6400,0,16.29,50000.0,225.93,0,3,58.7,0
12000,1,16.77,40000.0,296.75,2,3,92.1,1
35000,0,8.9,114054.0,1111.37,1,6,60.8,0
18000,0,9.91,70000.0,580.05,1,5,66.8,0
8075,1,22.35,35000.0,224.64,1,1,0.0,0
15625,0,8.9,45000.0,496.15,1,6,88.7,0
24000,0,13.49,77000.0,814.34,1,4,60.7,0
5000,0,14.27,61400.0,171.55,0,4,93.1,1
7200,0,9.91,90000.0,232.02,0,5,49.9,0
5000,0,14.27,32000.0,171.55,0,4,98.4,1
6600,0,10.65,42000.0,214.99,0,5,93.7,0
7000,0,6.62,24000.0,214.93,1,6,22.9,0
20000,0,15.27,130000.0,695.96,2,4,46.8,0
8000,0,12.42,35000.0,267.33,1,5,76.0,1
12000,0,9.91,70000.0,386.7,0,5,79.5,0
20000,0,11.71,67000.0,661.52,1,5,84.0,0
10000,0,8.9,31000.0,317.54,1,6,75.3,0
16000,1,12.69,50000.0,229.91,1,5,26.0,1
10000,0,11.71,145000.0,330.76,0,5,77.0,0
18000,0,16.29,66000.0,635.41,1,3,92.9,0
4000,0,12.42,100000.0,133.67,0,5,54.9,0
15000,0,12.42,60000.0,501.23,1,5,72.5,0
10000,1,18.64,40000.0,257.43,1,2,72.2,1
29500,1,14.27,45000.0,419.02,1,4,47.4,0
20125,1,19.42,103000.0,526.72,1,2,95.9,0
30000,1,21.28,137000.0,500.01,1,1,74.0,0
24000,0,16.77,103000.0,852.93,1,3,92.1,0
14000,1,15.96,75000.0,340.16,1,4,67.6,0
5375,0,10.65,42000.0,175.09,2,5,79.8,0
8300,0,8.9,50000.0,263.56,0,6,79.1,0
7000,0,8.9,50000.0,222.28,0,6,62.9,0
2425,0,15.27,80004.0,84.39,0,4,76.8,0
6950,0,9.91,43000.0,223.97,0,5,83.0,0
12375,0,9.91,32000.0,398.79,1,5,79.4,0
35000,1,20.3,85000.0,933.14,1,2,66.0,0
14000,1,17.27,60500.0,349.98,1,3,96.2,0
14000,0,14.27,35000.0,480.33,2,4,65.7,0
5500,0,14.27,24000.0,188.7,0,4,86.5,0
4800,0,14.65,44600.0,165.58,2,4,92.5,0
9000,0,12.69,52000.0,301.91,2,5,89.3,0
16000,0,12.69,67000.0,536.72,1,5,81.5,0
5000,0,7.9,44136.0,156.46,0,6,87.9,0
18500,0,7.9,36000.0,578.87,1,6,84.3,0
5350,0,15.27,52000.0,186.17,2,4,80.1,1
25000,1,12.69,65000.0,564.87,1,5,50.7,0
10000,0,10.65,36000.0,325.74,2,5,74.2,0
12000,0,7.51,36500.0,373.33,0,6,65.0,0
18000,0,9.91,40000.0,580.05,2,5,52.2,0
3000,0,17.58,56604.0,107.83,2,3,96.8,0
6000,0,7.9,23040.0,187.75,2,6,62.3,1
20000,1,16.77,90000.0,494.59,1,3,77.3,0
35000,1,19.03,99224.88,586.63,1,2,49.4,0
10000,0,9.91,52000.0,322.25,2,5,76.0,0
5875,0,7.9,17640.0,183.84,1,6,43.2,0
10000,0,13.49,86000.0,339.31,0,4,91.6,0
28000,0,11.71,118075.0,926.13,2,5,49.6,0
11200,0,11.71,48000.0,370.46,0,5,31.7,0
10000,0,14.27,65000.0,343.09,0,4,59.4,0
20000,1,14.27,40000.0,468.17,1,4,65.8,0
9450,0,14.27,28800.0,324.22,0,4,54.0,0
19000,1,16.77,38000.0,469.86,2,3,69.6,1
18825,1,18.64,85000.0,484.61,1,2,91.2,0
20400,1,17.58,52000.0,513.38,1,3,89.7,0
21650,0,12.69,62361.0,726.25,1,5,85.9,0
24000,1,21.67,122400.0,434.11,1,1,25.9,1
9000,0,10.65,45000.0,293.16,1,5,72.7,0
15000,1,11.71,75000.0,331.48,0,5,74.5,0
6000,0,10.65,40000.0,195.44,0,5,46.8,0
5600,0,7.9,25000.0,175.23,0,6,49.5,0
7000,0,10.65,85000.0,228.02,2,5,96.1,0
20300,1,14.27,80000.0,475.2,1,4,59.6,1
6000,0,10.65,55000.0,195.44,0,5,62.6,0
30000,1,14.27,62000.0,702.26,1,4,44.8,0
12000,0,7.9,110000.0,375.49,0,6,64.4,0
13650,0,10.65,44000.0,444.63,2,5,83.3,0
24000,1,12.69,76000.0,418.01,1,5,56.3,0
6200,1,18.64,51000.0,159.61,2,2,78.8,0
25000,1,14.65,106000.0,590.17,1,4,56.4,0
12000,0,13.49,42000.0,407.17,2,4,50.3,0
2300,0,7.51,78000.0,71.56,2,6,26.1,1
8875,0,10.65,19240.0,289.09,1,5,52.7,0
18800,1,21.28,75000.0,511.57,2,1,93.1,1
12000,1,11.71,75000.0,265.18,0,5,44.9,0
9000,0,7.9,52800.0,281.62,0,6,36.0,0
7600,0,8.9,75000.0,241.33,2,6,84.3,0
16000,1,11.71,40000.0,308.27,1,5,43.8,0
12000,1,18.25,24000.0,306.36,2,3,91.0,0
22500,1,20.89,45000.0,607.31,1,1,45.0,0
20000,1,18.25,105000.0,510.6,1,3,90.4,0
6000,0,13.49,60000.0,203.59,2,4,72.5,0
7200,0,9.91,53000.0,232.02,0,5,77.3,0
8000,0,10.65,46330.0,260.59,2,5,53.5,0
24575,1,19.03,59000.0,637.9,1,2,63.7,1
19000,0,7.51,95000.0,591.11,2,6,13.7,0
14400,0,15.27,58977.0,501.09,2,4,86.4,0
8400,0,12.69,75000.0,281.78,2,5,63.0,0
7500,0,12.69,27000.0,251.59,2,5,67.6,0
